19,1033,76,1234,0
14,417,63,644,0
2,188,70,389,0
10,379,72,611,0
17,1363,91,1594,0
19,68,59,323,0
15,567,90,827,0
5,1072,60,1406,0
16,120,66,387,0
5,1248,56,1458,0
4,1452,65,1751,0
12,1167,66,1360,0
12,464,80,773,0
2,1447,60,1775,0
7,1518,89,1739,0
13,27,86,314,0
17,997,89,1230,0
12,1169,53,1472,0
5,1173,100,1461,0
15,1522,67,1888,0
15,149,62,480,0
2,502,67,848,0
6,180,82,383,0
2,387,87,662,0
0,144,51,520,0
1,304,92,522,0
11,815,62,1151,0
17,1450,61,1812,0
2,1051,92,1305,0
2,1248,99,1469,0
0,1456,96,1834,0
1,156,50,501,0
5,814,71,1087,0
18,975,86,1181,0
15,1078,74,1387,0
8,938,65,1154,0
18,296,61,610,0
0,1092,64,1427,0
14,1508,66,1773,0
8,1488,81,1699,0
18,20,85,396,0
4,580,56,902,0
10,1265,79,1519,0
10,875,99,1155,0
13,1171,98,1513,0
18,180,96,399,0
0,2,98,265,0
9,5,77,332,0
17,1350,78,1644,0
19,1119,93,1330,0
