16,670,58,1079,0
7,1976,93,2465,0
15,1982,98,2409,0
7,2967,99,3450,0
8,2794,90,3357,0
5,1398,60,1905,0
9,2535,75,2963,0
8,739,70,1201,0
4,2238,79,2792,0
16,931,62,1418,0
11,1495,67,1966,0
4,2688,98,3139,0
15,993,96,1532,0
17,2717,88,3171,0
5,1185,94,1637,0
8,1946,82,2497,0
6,2687,76,3078,0
8,901,99,1454,0
19,1066,81,1531,0
4,122,79,586,0
16,977,61,1544,0
7,2984,85,3471,0
18,2229,99,2782,0
7,2344,94,2782,0
2,2476,87,2884,0
6,3058,51,3627,0
1,141,89,627,0
6,2156,65,2624,0
12,224,97,618,0
7,1134,54,1514,0
13,1211,73,1717,0
3,2141,60,2672,0
2,1309,65,1765,0
18,272,99,817,0
0,495,93,997,0
16,799,70,1295,0
8,1954,86,2467,0
2,349,50,836,0
12,3089,78,3498,0
17,2865,91,3285,0
9,2428,86,2955,0
11,860,57,1244,0
6,434,88,979,0
10,1460,71,1844,0
18,2948,67,3411,0
1,2564,60,3118,0
8,558,89,1068,0
9,2048,72,2545,0
11,2477,64,3012,0
17,798,62,1335,0
15,2017,52,2432,0
7,1938,77,2466,0
18,444,66,994,0
0,2520,98,2919,0
5,1568,69,1949,0
0,882,91,1347,0
16,2759,51,3248,0
12,2012,95,2471,0
17,145,58,543,0
1,1217,81,1613,0
10,1666,62,2228,0
10,2976,86,3471,0
11,1475,68,1879,0
18,1906,86,2438,0
19,2008,75,2550,0
17,2605,51,3104,0
0,751,85,1308,0
13,623,100,1074,0
2,2496,69,2906,0
3,1918,99,2400,0
13,2322,66,2781,0
4,3038,70,3442,0
2,1751,50,2178,0
6,174,88,639,0
18,1759,58,2218,0
12,1560,62,2093,0
1,733,92,1293,0
6,1289,77,1731,0
16,1127,80,1607,0
6,1293,65,1822,0
2,3036,94,3431,0
7,384,96,801,0
16,207,88,755,0
19,1752,59,2278,0
15,1656,100,2189,0
3,1313,97,1828,0
5,2950,73,3398,0
18,1178,64,1746,0
13,2709,87,3148,0
7,2182,67,2718,0
17,1098,100,1577,0
3,1413,73,1951,0
2,1623,52,2179,0
16,2160,57,2665,0
19,2507,74,3039,0
11,2237,69,2747,0
19,1859,62,2281,0
6,1984,84,2527,0
13,372,55,880,0
16,2267,91,2722,0
19,2201,53,2660,0
19,939,68,1376,0
16,1909,79,2390,0
11,1760,71,2188,0
4,48,62,538,0
4,103,64,671,0
0,1731,77,2298,0
7,986,84,1369,0
6,2058,67,2591,0
3,479,54,1021,0
11,1364,60,1868,0
11,2252,94,2718,0
1,2049,79,2503,0
18,2574,74,3091,0
17,359,86,792,0
6,2844,88,3275,0
5,460,68,1026,0
12,1664,90,2076,0
4,1087,79,1622,0
0,1344,74,1851,0
5,1186,67,1669,0
1,52,67,499,0
10,1710,77,2257,0
10,2199,58,2610,0
3,2060,92,2555,0
9,1374,59,1855,0
14,2909,91,3394,0
9,2949,54,3451,0
18,2643,75,3167,0
11,1542,75,1982,0
3,2190,58,2722,0
13,338,63,874,0
10,2065,84,2593,0
6,1290,51,1777,0
18,561,65,1034,0
6,170,69,636,0
10,1509,75,1948,0
11,1326,100,1811,0
2,2268,81,2653,0
6,2898,93,3391,0
13,3150,57,3675,0
2,1028,90,1490,0
17,622,85,1085,0
4,2772,58,3282,0
11,224,66,702,0
10,1155,83,1691,0
7,2508,88,3017,0
17,250,72,647,0
16,1800,79,2292,0
16,2527,93,3060,0
8,1904,81,2284,0
2,352,72,847,0
12,1107,86,1522,0
12,827,51,1390,0
12,1345,72,1833,0
12,2407,87,2838,0
7,347,89,740,0
11,616,74,1014,0
5,971,64,1409,0
12,875,51,1323,0
17,882,71,1398,0
9,48,98,535,0
3,1247,100,1809,0
1,1717,67,2254,0
2,718,54,1182,0
12,2695,66,3120,0
13,1827,55,2377,0
17,191,78,606,0
15,2414,65,2896,0
7,1011,72,1422,0
16,545,95,1057,0
14,2851,50,3286,0
19,1610,91,2137,0
6,518,77,967,0
3,1698,52,2079,0
19,1345,74,1834,0
9,3,54,487,0
0,752,64,1303,0
14,1522,52,1971,0
12,439,75,875,0
15,1177,62,1597,0
0,2098,88,2648,0
8,1890,82,2417,0
4,3135,98,3662,0
5,925,51,1414,0
15,2579,86,3047,0
19,1405,73,1827,0
13,345,54,767,0
15,467,89,915,0
12,2812,92,3363,0
11,324,64,832,0
2,2864,73,3358,0
8,514,65,1025,0
17,2373,96,2848,0
11,1234,58,1673,0
14,1339,94,1827,0
7,3094,82,3560,0
17,292,87,833,0
16,37,63,507,0
10,1474,85,1915,0
