10,1004,86,1393,0
16,177,95,665,0
26,330,65,730,0
5,281,60,842,0
24,1880,66,2268,0
6,2549,65,3099,0
22,2933,64,3466,0
16,1472,62,1940,0
26,1267,60,1689,0
13,1181,68,1571,0
6,1758,92,2144,0
29,2183,83,2744,0
29,1675,78,2099,0
3,1874,90,2381,0
24,1677,66,2230,0
22,2364,75,2820,0
27,1027,57,1549,0
10,1794,55,2209,0
10,878,69,1273,0
0,1820,75,2317,0
3,3009,96,3519,0
2,260,94,729,0
24,2923,60,3324,0
16,813,51,1375,0
13,2214,53,2619,0
10,2547,98,2998,0
28,1099,80,1610,0
8,1625,73,2141,0
4,974,89,1465,0
22,1415,99,1805,0
9,316,82,839,0
27,2994,56,3550,0
17,1027,78,1553,0
20,258,66,785,0
20,162,66,650,0
19,1068,92,1480,0
9,2983,77,3402,0
18,1109,72,1667,0
9,1280,60,1757,0
21,515,51,963,0
10,2427,55,2831,0
26,1502,54,1991,0
11,1806,73,2222,0
13,515,63,1031,0
5,1895,81,2406,0
21,1526,66,2050,0
17,1037,92,1501,0
8,912,98,1352,0
15,219,87,722,0
1,1264,79,1670,0
9,2127,59,2574,0
17,555,68,1008,0
27,1705,73,2098,0
17,2564,98,3021,0
26,2670,68,3109,0
20,2025,80,2441,0
29,1746,73,2178,0
5,26,84,482,0
1,315,58,812,0
13,2344,53,2861,0
3,1435,95,1932,0
12,1926,76,2480,0
22,1018,58,1490,0
9,1004,67,1479,0
26,1438,93,1993,0
13,3100,96,3536,0
4,2699,87,3260,0
20,449,92,916,0
28,1939,69,2445,0
22,1400,92,1839,0
17,786,69,1282,0
28,127,76,697,0
7,2762,84,3164,0
16,1450,82,1853,0
12,2907,70,3431,0
25,1957,51,2381,0
3,1789,79,2181,0
25,1802,57,2206,0
2,1210,59,1713,0
11,1981,70,2421,0
29,2935,50,3329,0
28,2886,84,3352,0
11,2750,72,3225,0
12,3124,81,3618,0
16,596,97,976,0
14,1708,85,2106,0
19,579,51,969,0
0,1257,60,1741,0
20,763,76,1328,0
2,2107,93,2600,0
19,158,69,641,0
25,167,85,651,0
5,547,55,1076,0
23,335,73,856,0
4,1797,69,2263,0
12,2128,74,2517,0
7,882,54,1345,0
25,1899,88,2287,0
9,1785,73,2325,0
8,2502,93,2891,0
18,2019,64,2420,0
19,2692,83,3090,0
25,1557,95,2013,0
4,2105,72,2649,0
14,1029,53,1489,0
2,1111,95,1567,0
8,1834,95,2342,0
14,694,60,1196,0
14,2638,100,3022,0
4,2526,70,3068,0
11,2846,99,3234,0
28,3012,96,3428,0
16,399,50,902,0
18,2418,66,2900,0
22,2141,56,2597,0
25,1311,50,1722,0
16,1526,89,1999,0
21,1871,52,2263,0
17,249,78,746,0
15,191,66,583,0
20,1409,70,1921,0
4,676,72,1157,0
18,78,96,496,0
20,2246,84,2742,0
14,175,57,568,0
18,196,68,724,0
2,336,55,880,0
23,788,59,1309,0
1,1429,50,1963,0
13,1352,72,1775,0
25,646,78,1038,0
24,1765,59,2224,0
2,487,82,1021,0
18,396,81,797,0
18,1072,79,1598,0
25,1565,66,1967,0
3,1971,96,2526,0
25,2076,58,2627,0
11,2589,79,3113,0
17,116,54,537,0
6,2045,68,2597,0
1,2892,64,3419,0
5,588,66,1132,0
7,1740,63,2209,0
18,1447,100,1899,0
2,176,88,590,0
3,805,63,1300,0
11,399,61,797,0
7,133,67,656,0
24,237,62,705,0
8,1987,93,2437,0
16,1426,94,1898,0
22,2687,52,3257,0
1,2286,90,2735,0
16,3099,91,3551,0
28,1753,81,2160,0
18,2234,65,2700,0
17,2903,94,3452,0
19,2064,90,2472,0
27,318,74,841,0
24,2033,80,2461,0
9,863,65,1362,0
14,2570,66,3112,0
11,1230,91,1644,0
23,1549,67,2029,0
3,1827,73,2332,0
8,793,63,1256,0
12,978,97,1478,0
7,2846,72,3395,0
8,1373,97,1901,0
28,2954,96,3403,0
21,3072,55,3572,0
25,362,61,900,0
23,752,93,1250,0
19,2766,52,3298,0
20,1418,54,1873,0
18,321,89,726,0
18,2695,93,3118,0
25,462,53,1031,0
5,1766,71,2207,0
26,1735,91,2140,0
15,2042,60,2459,0
2,2433,56,2820,0
14,2059,73,2543,0
17,126,82,515,0
5,987,75,1484,0
1,719,99,1150,0
19,2263,65,2675,0
3,2327,77,2741,0
6,538,76,1039,0
7,891,70,1288,0
19,306,91,698,0
19,1663,51,2060,0
10,1166,88,1675,0
28,2093,66,2615,0
2,1899,93,2291,0
6,2566,77,2999,0
5,2905,74,3294,0
22,2353,87,2756,0
1,1601,73,2166,0
