8,189,70,466,0
9,1331,98,1612,0
1,648,89,969,0
2,151,77,467,0
6,324,68,589,0
8,86,80,369,0
9,1268,73,1560,0
8,60,60,391,0
3,1253,68,1547,0
1,256,82,555,0
2,928,76,1221,0
2,970,71,1276,0
6,1339,84,1584,0
5,903,87,1180,0
2,393,91,724,0
6,392,59,644,0
1,168,56,409,0
6,548,86,853,0
0,1009,69,1298,0
7,461,79,724,0
8,871,52,1186,0
6,1392,62,1645,0
0,368,61,654,0
4,390,65,713,0
4,231,52,555,0
3,824,76,1135,0
4,766,90,1090,0
2,1090,83,1391,0
6,675,77,913,0
6,939,75,1237,0
4,690,100,1020,0
3,588,69,826,0
1,1255,51,1541,0
3,82,60,382,0
7,1386,96,1673,0
0,1263,74,1542,0
2,1397,97,1635,0
2,1069,69,1326,0
3,860,62,1123,0
3,938,69,1251,0
7,906,57,1226,0
9,1291,64,1543,0
1,249,74,556,0
7,1013,63,1255,0
3,478,70,771,0
7,837,77,1137,0
8,1005,94,1328,0
8,1078,89,1339,0
1,603,73,903,0
1,1557,76,1849,0
