21,195,51,443,0
8,614,61,940,0
5,1557,54,1873,0
3,117,76,365,0
0,380,68,665,0
14,70,69,392,0
29,853,88,1167,0
5,780,64,1095,0
1,1304,66,1559,0
19,1354,88,1604,0
14,1564,50,1813,0
8,1541,80,1863,0
5,864,91,1165,0
28,466,64,749,0
10,703,94,980,0
2,1230,81,1508,0
3,1493,71,1742,0
18,679,100,985,0
2,1399,98,1691,0
3,505,99,755,0
10,545,87,796,0
3,1196,87,1437,0
24,68,65,327,0
0,932,71,1243,0
29,141,77,471,0
7,466,55,792,0
13,1320,99,1614,0
28,1327,100,1582,0
18,1467,62,1785,0
13,677,100,932,0
13,1138,89,1468,0
8,1168,80,1474,0
25,505,64,748,0
21,373,86,654,0
29,1554,80,1864,0
9,544,67,834,0
28,356,56,605,0
9,1181,86,1448,0
23,899,99,1167,0
15,709,66,987,0
3,167,94,499,0
23,521,82,851,0
23,391,91,708,0
19,643,93,960,0
15,936,78,1252,0
27,42,96,339,0
26,311,97,566,0
6,1421,89,1691,0
15,1421,53,1663,0
20,115,70,444,0
