16,3045,79,3564,0
1,368,52,806,0
10,1906,84,2440,0
18,898,90,1288,0
4,643,81,1050,0
3,1412,61,1857,0
19,10,75,439,0
8,1559,60,1989,0
14,2060,82,2536,0
0,1957,94,2400,0
10,573,83,1022,0
19,3148,62,3664,0
8,2394,85,2877,0
13,2112,68,2504,0
15,3132,88,3639,0
1,389,98,919,0
8,171,62,587,0
14,2048,81,2438,0
6,1912,52,2460,0
2,1070,55,1475,0
12,2807,90,3310,0
16,2994,85,3377,0
11,2022,91,2427,0
19,836,66,1298,0
17,1088,91,1638,0
4,2366,70,2873,0
9,623,82,1129,0
18,315,69,695,0
14,2286,98,2714,0
6,1087,66,1536,0
18,1911,69,2396,0
11,1964,77,2465,0
5,2729,67,3148,0
2,1065,67,1515,0
15,2187,78,2697,0
16,2849,51,3363,0
14,2175,70,2726,0
13,877,96,1270,0
8,821,95,1291,0
6,469,73,886,0
17,2316,58,2797,0
15,1709,97,2245,0
19,1763,68,2174,0
1,940,86,1363,0
11,970,97,1418,0
12,2854,91,3255,0
14,1585,94,2149,0
0,2157,67,2653,0
13,3139,84,3613,0
6,2814,78,3259,0
18,199,76,650,0
4,752,66,1136,0
11,2188,100,2636,0
1,3155,61,3707,0
15,755,81,1278,0
16,2588,72,3092,0
8,2161,56,2541,0
0,1600,78,1991,0
8,2722,85,3231,0
6,76,72,559,0
19,1580,76,2045,0
4,2805,100,3269,0
14,1553,95,2036,0
19,2960,70,3354,0
11,810,80,1290,0
1,1066,89,1613,0
6,1557,86,1997,0
10,2580,85,3135,0
3,570,90,1042,0
4,1160,78,1636,0
16,615,90,1158,0
4,2479,52,2864,0
14,1373,83,1788,0
15,561,64,952,0
6,1595,74,2145,0
0,823,79,1372,0
0,56,63,614,0
2,1081,99,1586,0
14,1594,87,2039,0
7,2089,55,2474,0
11,990,62,1472,0
16,252,65,721,0
10,1757,94,2191,0
7,2566,96,3019,0
8,1923,62,2315,0
16,2386,89,2799,0
0,2885,60,3445,0
6,2975,92,3475,0
6,1794,53,2199,0
13,1989,99,2497,0
8,2970,61,3388,0
6,16,69,483,0
6,279,69,816,0
12,371,70,891,0
0,9,50,557,0
16,2487,98,3036,0
4,1996,56,2562,0
15,1750,89,2286,0
1,1228,87,1637,0
6,1919,65,2465,0
14,345,70,775,0
8,3024,93,3443,0
9,1089,99,1494,0
17,2446,79,3014,0
14,1017,98,1408,0
6,357,57,740,0
3,1408,63,1881,0
3,1516,65,1922,0
3,1115,97,1581,0
7,2751,100,3281,0
17,1354,63,1824,0
4,294,61,714,0
12,1378,94,1786,0
10,2893,57,3344,0
18,2977,81,3429,0
9,1458,73,1915,0
4,8,79,418,0
4,2309,82,2738,0
15,88,84,630,0
3,1669,74,2092,0
18,402,79,885,0
9,2761,55,3245,0
2,2014,56,2512,0
18,1061,70,1544,0
18,129,57,634,0
3,2475,84,2921,0
13,3037,84,3598,0
0,2356,91,2840,0
5,1494,85,2030,0
1,869,74,1278,0
8,388,66,923,0
9,2448,86,2927,0
9,1558,54,2020,0
7,1158,73,1625,0
0,936,57,1363,0
12,3137,76,3644,0
15,3048,100,3518,0
13,2202,69,2768,0
3,1818,71,2204,0
12,852,88,1262,0
14,2233,54,2690,0
15,180,51,596,0
10,2091,93,2497,0
13,588,72,1051,0
2,2928,52,3404,0
5,474,55,956,0
5,585,92,970,0
9,2892,51,3289,0
2,546,58,1050,0
8,98,58,612,0
19,909,77,1292,0
13,632,72,1133,0
0,996,100,1384,0
12,2678,58,3097,0
15,1201,80,1659,0
14,2891,75,3400,0
4,2668,90,3113,0
14,1044,53,1590,0
5,2293,76,2692,0
3,2411,100,2974,0
6,2694,65,3211,0
0,2329,100,2762,0
3,2596,57,3023,0
8,689,91,1184,0
13,2651,54,3168,0
7,163,89,646,0
15,744,81,1300,0
4,2389,79,2896,0
7,2105,90,2550,0
7,2850,83,3420,0
13,430,57,896,0
16,1288,98,1673,0
8,1998,67,2484,0
12,2182,71,2749,0
13,1640,54,2181,0
2,364,100,813,0
6,2879,75,3303,0
18,1152,60,1587,0
10,3045,91,3510,0
16,3100,52,3597,0
0,2376,51,2930,0
6,1537,60,1928,0
13,3018,89,3431,0
0,3031,68,3543,0
12,2975,94,3530,0
11,2588,73,3069,0
10,649,57,1183,0
12,1653,69,2147,0
5,2187,63,2691,0
18,1562,72,1971,0
1,392,89,859,0
3,2530,94,3097,0
16,1118,53,1519,0
4,1420,69,1812,0
14,2870,91,3282,0
8,115,89,626,0
18,1312,86,1717,0
2,755,71,1241,0
14,2791,94,3180,0
7,1987,71,2387,0
