26,613,93,1111,316
17,626,60,1079,316
8,422,92,965,316
17,332,67,877,316
8,621,79,1144,316
23,418,93,872,316
7,466,64,885,316
13,582,74,1137,316
23,447,57,866,316
13,509,99,1065,316
5,326,79,800,316
27,519,58,931,316
8,602,64,1166,316
20,593,54,1120,316
18,375,96,931,316
15,571,81,1063,316
23,566,87,1020,316
22,520,97,986,316
25,509,91,922,316
18,552,50,1038,316
25,742,74,1300,632
23,737,84,1259,632
16,692,73,1101,632
23,675,67,1125,632
26,835,58,1342,632
24,676,82,1106,632
1,721,60,1283,632
19,669,54,1196,632
13,873,76,1369,632
16,812,86,1328,632
3,772,52,1306,632
23,636,85,1196,632
19,803,81,1365,632
19,633,98,1164,632
19,647,99,1062,632
28,861,90,1374,632
18,897,96,1365,632
24,656,79,1151,632
14,676,99,1075,632
5,775,51,1295,632
4,1222,84,1725,948
10,1234,76,1704,948
25,953,54,1405,948
12,1019,84,1483,948
6,1175,57,1626,948
11,1076,71,1492,948
22,1070,81,1518,948
27,1154,69,1647,948
23,1022,78,1460,948
13,1024,65,1536,948
15,1111,89,1529,948
18,1243,94,1805,948
2,979,98,1484,948
12,1164,82,1719,948
10,1099,67,1629,948
21,1168,74,1635,948
26,1216,94,1664,948
27,1154,69,1545,948
24,1204,100,1711,948
24,1008,84,1395,948
2,1435,84,1825,1264
6,1404,64,1873,1264
1,1376,53,1896,1264
29,1343,72,1846,1264
1,1326,90,1722,1264
22,1541,68,1971,1264
16,1539,79,1969,1264
0,1477,68,1993,1264
20,1466,70,2029,1264
5,1336,66,1904,1264
7,1377,93,1854,1264
3,1297,72,1745,1264
7,1366,91,1856,1264
9,1486,54,1902,1264
29,1366,62,1776,1264
2,1497,90,1946,1264
13,1488,75,2001,1264
3,1450,67,1992,1264
19,1547,75,2043,1264
22,1317,94,1748,1264
19,1585,71,2079,1580
20,1800,91,2353,1580
29,1626,88,2159,1580
19,1680,81,2152,1580
3,1582,63,2116,1580
7,1865,99,2327,1580
15,1645,59,2182,1580
15,1750,97,2149,1580
9,1643,51,2052,1580
27,1685,66,2157,1580
6,1792,95,2348,1580
25,1805,80,2274,1580
8,1835,51,2364,1580
27,1856,66,2394,1580
9,1609,57,2169,1580
11,1690,85,2085,1580
28,1826,83,2248,1580
20,1844,95,2306,1580
15,1851,68,2307,1580
29,1891,79,2407,1580
15,2173,59,2575,1896
19,2061,69,2482,1896
2,2044,95,2509,1896
24,2205,59,2654,1896
17,1955,62,2432,1896
0,1985,89,2371,1896
6,1903,71,2349,1896
11,2003,78,2482,1896
23,1973,81,2438,1896
20,2032,81,2519,1896
1,2101,50,2644,1896
5,2013,73,2416,1896
10,2040,86,2515,1896
15,2169,65,2682,1896
10,2164,81,2563,1896
3,1914,54,2378,1896
10,1989,82,2478,1896
6,2045,83,2501,1896
29,2126,69,2539,1896
0,2149,81,2576,1896
18,2503,94,2935,2212
9,2464,96,3032,2212
15,2227,79,2637,2212
16,2493,93,2970,2212
0,2333,66,2881,2212
14,2482,96,2938,2212
4,2444,60,2900,2212
2,2505,78,2946,2212
26,2283,68,2796,2212
17,2504,77,3010,2212
15,2456,75,2854,2212
5,2422,76,2934,2212
7,2268,63,2782,2212
18,2479,82,2972,2212
22,2269,50,2700,2212
7,2240,85,2622,2212
14,2451,81,2906,2212
19,2496,96,3043,2212
11,2223,85,2758,2212
9,2276,99,2675,2212
5,2813,89,3196,2528
8,2684,85,3099,2528
2,2719,62,3149,2528
26,2824,84,3224,2528
28,2832,90,3385,2528
17,2700,93,3089,2528
7,2839,54,3301,2528
15,2596,92,3100,2528
4,2662,63,3131,2528
27,2623,80,3140,2528
18,2565,58,3078,2528
18,2598,64,3128,2528
4,2600,66,3029,2528
18,2781,100,3243,2528
3,2635,97,3036,2528
11,2584,57,2994,2528
0,2693,68,3231,2528
9,2702,59,3272,2528
28,2554,88,3115,2528
2,2574,81,3084,2528
21,3074,100,3582,2844
8,2891,98,3445,2844
0,3006,88,3397,2844
21,3070,87,3640,2844
20,3024,82,3460,2844
29,2916,90,3453,2844
28,3100,53,3524,2844
29,3058,76,3558,2844
6,2869,94,3407,2844
15,2999,63,3431,2844
1,2872,92,3427,2844
6,2895,94,3341,2844
1,3025,58,3580,2844
7,2866,72,3369,2844
23,3063,76,3550,2844
24,3019,57,3459,2844
13,3148,96,3639,2844
2,2933,59,3318,2844
25,2954,61,3410,2844
13,3019,78,3556,2844
11,3173,82,3691,3160
5,3265,80,3765,3160
14,3337,72,3781,3160
27,3299,98,3698,3160
21,3454,66,3901,3160
9,3469,56,3922,3160
0,3266,100,3655,3160
13,3284,76,3712,3160
10,3463,73,3935,3160
6,3370,69,3924,3160
8,3298,83,3799,3160
12,3398,87,3849,3160
25,3201,85,3606,3160
7,3396,75,3959,3160
11,3336,56,3903,3160
26,3244,51,3679,3160
27,3180,51,3572,3160
6,3471,75,3923,3160
21,3391,78,3821,3160
19,3262,98,3781,3160
