5,1312,94,1586,0
17,80,57,382,0
5,691,78,1017,0
2,1374,68,1663,0
6,85,51,413,0
2,1287,67,1550,0
9,1408,51,1668,0
12,490,97,783,0
16,825,84,1112,0
0,1444,83,1695,0
8,400,84,648,0
18,1341,79,1654,0
15,96,97,413,0
16,1556,58,1817,0
4,1376,97,1671,0
2,451,98,721,0
15,1100,71,1352,0
17,1200,78,1527,0
14,1453,79,1779,0
3,777,91,1036,0
14,1184,64,1466,0
8,690,93,944,0
7,1507,66,1817,0
5,655,84,931,0
6,1381,91,1700,0
15,849,79,1165,0
15,1375,67,1657,0
17,175,86,489,0
9,37,67,309,0
17,1470,88,1727,0
17,1551,93,1795,0
3,632,68,913,0
2,1189,91,1453,0
17,594,98,835,0
0,1522,58,1803,0
7,839,60,1089,0
8,867,74,1111,0
17,332,53,634,0
15,1368,75,1661,0
18,1125,90,1370,0
5,613,98,939,0
8,680,89,967,0
17,788,78,1047,0
17,449,51,701,0
17,839,95,1145,0
12,1170,93,1497,0
9,1563,55,1825,0
0,345,60,609,0
10,371,75,659,0
3,214,94,514,0
