3,1416,65,1914,0
8,1921,68,2391,0
14,241,55,754,0
11,2800,67,3285,0
12,1449,58,1898,0
5,787,61,1296,0
3,1356,89,1831,0
17,1467,93,1959,0
0,1175,63,1676,0
13,1528,78,1966,0
9,1409,89,1877,0
12,1683,80,2183,0
17,1378,76,1897,0
11,1258,88,1743,0
5,788,54,1307,0
17,2014,93,2477,0
8,408,63,886,0
16,1316,64,1778,0
18,2829,71,3345,0
13,193,63,646,0
13,1657,54,2165,0
8,167,66,617,0
18,807,88,1315,0
6,3096,62,3556,0
19,2760,51,3247,0
9,1228,77,1682,0
2,1015,61,1476,0
6,3075,59,3536,0
18,620,67,1107,0
17,2645,83,3123,0
3,1756,84,2215,0
1,2787,59,3236,0
15,1599,66,2057,0
11,2703,65,3159,0
9,1676,65,2148,0
10,1936,85,2433,0
8,2659,77,3152,0
12,954,67,1390,0
2,911,78,1359,0
0,2051,74,2527,0
18,2733,78,3165,0
13,1554,61,2044,0
12,1152,91,1666,0
12,432,51,941,0
0,312,70,780,0
8,2503,97,2984,0
13,2639,95,3134,0
5,2669,78,3107,0
10,385,68,842,0
15,2521,64,3001,0
12,135,58,591,0
8,3137,50,3621,0
9,776,94,1252,0
3,1402,62,1846,0
11,1784,96,2219,0
19,1109,88,1603,0
14,164,75,662,0
11,2853,52,3364,0
12,2996,58,3489,0
0,1798,71,2229,0
12,1235,65,1681,0
11,1559,60,2051,0
19,2211,92,2689,0
9,1191,83,1673,0
12,370,66,824,0
6,2148,58,2615,0
0,1207,78,1702,0
10,2321,56,2773,0
10,839,57,1267,0
4,1129,80,1640,0
15,2865,84,3337,0
8,519,94,1038,0
1,2094,97,2599,0
13,2020,54,2516,0
11,1013,57,1458,0
18,668,73,1189,0
4,2763,64,3265,0
12,3145,55,3657,0
12,1877,75,2374,0
16,56,77,516,0
2,2973,75,3431,0
18,1443,70,1895,0
4,203,75,693,0
4,1164,51,1600,0
11,2833,77,3297,0
8,2252,94,2732,0
17,729,89,1232,0
8,2889,61,3338,0
14,2369,52,2832,0
5,959,70,1479,0
17,2343,84,2813,0
0,1788,60,2231,0
19,1649,67,2079,0
0,172,63,606,0
14,2942,100,3395,0
8,2380,68,2844,0
7,2511,99,2959,0
12,1821,63,2252,0
19,1041,57,1542,0
19,407,70,868,0
19,766,85,1234,0
5,105,64,565,0
2,1874,65,2392,0
16,3114,97,3593,0
14,973,73,1473,0
13,2777,96,3260,0
18,2701,50,3192,0
15,3017,85,3537,0
15,1275,91,1709,0
13,2685,57,3164,0
9,1318,74,1802,0
6,1254,98,1687,0
15,2434,73,2871,0
14,2315,57,2796,0
16,969,87,1424,0
8,536,80,1032,0
19,2912,69,3407,0
5,1444,54,1958,0
13,1130,58,1648,0
5,1778,93,2290,0
3,2872,100,3373,0
9,553,70,1037,0
12,1590,68,2073,0
10,2871,65,3388,0
4,2209,88,2677,0
5,73,67,577,0
8,865,50,1387,0
13,726,54,1243,0
6,2083,56,2522,0
1,2564,61,3086,0
6,2789,85,3227,0
19,2657,91,3151,0
15,3005,78,3486,0
5,1316,93,1748,0
8,714,71,1213,0
4,2059,62,2508,0
7,6,97,510,0
3,40,59,483,0
12,542,67,1017,0
18,2335,74,2791,0
15,1590,79,2112,0
12,1082,74,1527,0
11,2525,91,3002,0
13,1354,72,1819,0
1,27,64,513,0
11,1698,58,2194,0
2,1536,91,2042,0
12,1049,77,1560,0
4,2282,60,2729,0
16,1326,100,1835,0
9,1368,61,1803,0
13,1017,82,1516,0
2,2950,80,3399,0
6,1507,59,1959,0
14,2890,98,3318,0
0,58,57,509,0
15,2199,73,2679,0
7,2084,67,2604,0
14,708,89,1195,0
14,1043,92,1489,0
16,2268,76,2782,0
19,1889,96,2390,0
19,1191,91,1681,0
16,1857,63,2296,0
19,2344,50,2831,0
18,362,77,859,0
7,2228,64,2666,0
7,2776,89,3256,0
12,2829,63,3342,0
0,394,50,892,0
4,1038,72,1474,0
0,1303,75,1792,0
8,93,55,524,0
1,2475,71,2928,0
14,1969,53,2488,0
15,857,77,1333,0
14,757,95,1196,0
16,98,93,540,0
1,2641,84,3154,0
11,1874,86,2309,0
15,3066,71,3554,0
19,2954,57,3438,0
8,1162,57,1676,0
14,1711,91,2173,0
14,2101,73,2595,0
17,2391,60,2875,0
19,1945,96,2378,0
12,2877,56,3313,0
2,1819,85,2250,0
12,2450,91,2897,0
17,2754,71,3195,0
13,59,66,562,0
9,1954,58,2450,0
13,1653,75,2107,0
18,870,91,1347,0
9,84,63,542,0
11,1996,96,2496,0
5,2882,59,3401,0
3,200,99,720,0
9,1155,71,1628,0
