14,597,94,1027,316
16,403,78,917,316
19,473,88,1020,316
0,570,55,970,316
9,620,65,1049,316
1,432,90,953,316
6,365,75,803,316
4,330,55,855,316
10,379,53,785,316
8,360,96,923,316
16,338,76,824,316
15,338,89,792,316
19,577,62,1116,316
11,535,62,998,316
18,622,82,1045,316
17,567,99,1053,316
6,339,65,821,316
8,541,97,1032,316
14,623,62,1077,316
8,487,74,1033,316
16,912,84,1466,632
10,917,58,1417,632
15,677,85,1145,632
8,924,50,1380,632
4,679,75,1240,632
1,946,67,1342,632
19,665,95,1107,632
0,807,98,1250,632
5,782,85,1273,632
16,689,84,1086,632
12,941,56,1422,632
16,634,71,1154,632
8,633,62,1182,632
6,889,88,1359,632
0,908,86,1375,632
7,678,57,1185,632
16,764,86,1267,632
6,811,50,1314,632
0,701,94,1136,632
18,777,53,1336,632
17,1138,96,1559,948
15,969,93,1395,948
8,1094,56,1658,948
15,1130,81,1518,948
18,1058,66,1506,948
14,1239,97,1774,948
9,1139,80,1589,948
10,1230,100,1743,948
8,1092,72,1629,948
5,1108,64,1493,948
15,1052,59,1560,948
13,1121,76,1542,948
19,1094,54,1510,948
15,1004,88,1501,948
10,984,57,1498,948
16,1164,82,1676,948
15,1194,66,1680,948
3,1112,60,1598,948
10,1223,56,1645,948
18,972,88,1444,948
17,1271,66,1663,1264
8,1280,68,1823,1264
12,1456,90,2020,1264
7,1546,61,2053,1264
6,1400,59,1966,1264
10,1489,54,1898,1264
2,1417,68,1912,1264
11,1375,98,1851,1264
0,1549,55,2063,1264
6,1419,61,1875,1264
15,1556,66,2111,1264
19,1465,87,1910,1264
15,1517,50,2041,1264
7,1505,78,1988,1264
14,1425,52,1927,1264
9,1527,80,2053,1264
11,1537,69,2022,1264
5,1339,71,1881,1264
0,1403,75,1825,1264
18,1488,50,1937,1264
17,1750,81,2257,1580
10,1614,64,2171,1580
6,1647,85,2061,1580
9,1861,51,2321,1580
10,1681,57,2084,1580
4,1862,57,2291,1580
6,1686,60,2256,1580
17,1731,66,2133,1580
1,1855,57,2235,1580
16,1777,92,2160,1580
19,1597,92,2039,1580
6,1674,82,2117,1580
8,1622,92,2098,1580
2,1878,54,2381,1580
1,1676,81,2209,1580
9,1615,52,2136,1580
5,1848,86,2266,1580
18,1888,98,2310,1580
3,1668,100,2192,1580
2,1582,78,2064,1580
7,1961,96,2460,1896
8,2116,93,2523,1896
7,2146,85,2715,1896
11,2155,52,2636,1896
2,2053,84,2451,1896
14,1944,81,2358,1896
10,2133,73,2536,1896
11,1961,80,2361,1896
6,2109,73,2636,1896
13,2099,93,2656,1896
0,2009,90,2569,1896
16,1912,78,2377,1896
15,2070,94,2616,1896
6,1931,74,2318,1896
2,1899,62,2343,1896
17,1998,62,2522,1896
16,2179,60,2606,1896
16,2136,63,2648,1896
2,1964,60,2514,1896
10,1979,77,2375,1896
2,2285,56,2836,2212
1,2403,79,2921,2212
19,2251,68,2795,2212
15,2336,78,2751,2212
0,2243,90,2722,2212
9,2433,93,2938,2212
3,2320,74,2756,2212
1,2266,69,2667,2212
6,2442,68,2974,2212
3,2454,81,2962,2212
19,2280,81,2697,2212
5,2472,82,2916,2212
9,2244,81,2624,2212
9,2388,55,2903,2212
13,2419,86,2913,2212
1,2237,94,2634,2212
3,2400,92,2887,2212
2,2350,97,2818,2212
10,2340,95,2738,2212
13,2274,93,2700,2212
17,2749,72,3276,2528
12,2776,71,3285,2528
3,2644,78,3136,2528
16,2608,94,3004,2528
6,2607,95,3171,2528
4,2819,77,3358,2528
13,2537,56,3005,2528
17,2606,78,3023,2528
2,2789,81,3358,2528
4,2739,100,3232,2528
6,2625,82,3171,2528
2,2595,94,3084,2528
13,2757,97,3155,2528
1,2786,94,3229,2528
7,2796,80,3286,2528
15,2654,70,3145,2528
2,2610,74,2998,2528
16,2836,62,3262,2528
14,2565,70,3119,2528
17,2616,81,3106,2528
8,3140,92,3550,2844
15,2976,92,3491,2844
19,3131,59,3528,2844
3,2924,80,3451,2844
19,2906,79,3444,2844
12,2883,68,3271,2844
2,3076,62,3627,2844
4,2886,79,3377,2844
14,2894,86,3308,2844
13,3136,60,3607,2844
6,2988,81,3532,2844
1,2990,75,3490,2844
15,3082,62,3525,2844
12,3122,79,3619,2844
17,2984,78,3431,2844
6,2953,67,3505,2844
9,2979,53,3512,2844
15,2847,95,3389,2844
1,3026,57,3590,2844
14,2953,91,3489,2844
6,3267,88,3753,3160
6,3225,93,3713,3160
16,3342,92,3831,3160
7,3324,82,3762,3160
9,3232,52,3729,3160
12,3162,69,3674,3160
7,3457,50,4023,3160
9,3407,87,3874,3160
16,3399,63,3969,3160
15,3323,87,3772,3160
17,3470,64,3946,3160
0,3472,50,3965,3160
8,3302,58,3757,3160
3,3417,58,3949,3160
4,3238,80,3633,3160
0,3260,92,3683,3160
12,3225,65,3692,3160
6,3334,96,3760,3160
0,3261,59,3654,3160
7,3447,96,3861,3160
