2,1776,94,2279,0
5,106,92,608,0
13,1120,68,1622,0
23,320,52,769,0
25,2368,88,2860,0
27,1531,73,2046,0
9,675,78,1110,0
5,2326,90,2799,0
12,1011,51,1492,0
14,2492,98,2985,0
28,1142,70,1600,0
17,1274,92,1708,0
20,3,85,464,0
0,2171,53,2690,0
14,235,95,726,0
15,1577,98,2046,0
27,280,60,751,0
10,2192,57,2667,0
22,3159,65,3666,0
4,2415,66,2893,0
4,2524,82,3024,0
23,937,59,1440,0
27,3150,69,3653,0
25,2362,81,2882,0
27,2525,64,2976,0
1,2900,51,3386,0
3,2008,99,2451,0
0,886,89,1372,0
25,1793,91,2286,0
24,656,57,1105,0
9,2426,77,2898,0
22,549,70,982,0
22,583,51,1063,0
24,157,52,664,0
3,346,83,850,0
25,2697,72,3149,0
3,2566,88,3020,0
15,839,56,1351,0
25,2460,72,2952,0
17,2825,77,3300,0
19,2078,96,2535,0
16,3040,97,3536,0
17,1458,61,1915,0
16,3123,92,3612,0
18,2263,88,2733,0
17,1513,72,2005,0
29,749,74,1182,0
1,1196,96,1707,0
24,1528,93,1996,0
9,956,88,1463,0
20,1659,55,2181,0
15,2097,53,2573,0
28,1571,64,2085,0
1,2734,68,3200,0
22,2141,70,2631,0
2,2116,51,2615,0
8,195,59,634,0
19,2225,81,2703,0
27,897,91,1403,0
18,2456,82,2918,0
24,2039,91,2496,0
16,1526,95,1966,0
1,2747,94,3266,0
16,275,74,764,0
17,2828,83,3306,0
4,2690,75,3143,0
12,2746,83,3240,0
28,2174,79,2689,0
1,2808,95,3293,0
10,846,98,1324,0
24,2919,74,3389,0
3,15,67,479,0
13,1117,79,1572,0
10,1389,55,1834,0
0,3158,95,3661,0
15,1791,67,2269,0
14,1830,57,2283,0
20,2946,57,3439,0
18,1306,95,1764,0
25,1589,96,2047,0
6,2375,76,2848,0
17,507,93,1007,0
9,711,93,1169,0
1,766,87,1262,0
10,2398,60,2913,0
16,863,90,1293,0
22,1803,69,2288,0
9,2022,75,2457,0
3,1106,52,1622,0
9,2061,69,2533,0
20,1579,57,2047,0
24,2275,78,2779,0
24,2890,63,3319,0
7,1828,89,2302,0
0,1408,96,1861,0
0,1602,79,2110,0
12,562,87,1019,0
5,894,53,1381,0
17,3012,53,3510,0
25,1207,69,1701,0
12,1507,56,1989,0
7,1159,90,1630,0
10,2176,84,2626,0
5,1299,83,1771,0
26,2164,88,2659,0
23,2711,76,3163,0
21,751,98,1198,0
28,538,58,990,0
14,1070,90,1563,0
16,1223,77,1670,0
15,2303,85,2824,0
12,1778,100,2259,0
3,3084,96,3583,0
29,1458,64,1953,0
12,361,72,852,0
13,738,75,1234,0
3,2742,76,3239,0
1,435,97,945,0
1,1452,87,1927,0
26,1670,73,2179,0
1,478,62,921,0
28,3112,71,3548,0
1,2871,94,3344,0
17,458,70,939,0
2,1681,87,2116,0
1,2341,88,2785,0
17,2610,87,3132,0
18,3141,82,3659,0
24,1571,78,2071,0
2,1558,50,2023,0
18,643,71,1097,0
28,1950,69,2467,0
29,2571,57,3018,0
10,641,82,1122,0
17,320,60,815,0
19,2221,98,2662,0
9,589,79,1082,0
28,699,56,1186,0
14,1876,89,2337,0
28,2486,81,2958,0
24,1010,76,1498,0
17,1175,74,1693,0
5,2711,81,3223,0
5,2039,66,2519,0
23,713,91,1152,0
2,1612,62,2072,0
24,2431,88,2930,0
10,1874,57,2304,0
12,1742,93,2185,0
8,1728,80,2166,0
19,986,53,1419,0
19,1716,97,2176,0
11,1078,93,1598,0
7,2393,54,2901,0
20,2875,73,3381,0
15,2441,63,2932,0
25,2921,97,3396,0
24,244,85,710,0
14,2774,91,3258,0
1,2535,67,3016,0
21,2347,83,2826,0
3,1092,51,1595,0
1,243,78,732,0
0,714,77,1184,0
6,2721,80,3192,0
17,932,99,1404,0
18,2480,66,2954,0
7,137,65,619,0
18,1758,76,2270,0
14,1614,53,2104,0
3,38,89,547,0
21,2446,67,2954,0
21,979,60,1444,0
8,427,93,903,0
20,2348,50,2806,0
13,1303,64,1793,0
6,292,91,805,0
10,2802,52,3271,0
23,2707,67,3203,0
10,2675,53,3135,0
15,613,64,1079,0
2,2046,59,2505,0
6,1034,63,1488,0
14,895,52,1340,0
2,173,79,630,0
9,3140,74,3571,0
28,1166,86,1598,0
8,1027,84,1507,0
8,2937,92,3386,0
24,1170,69,1663,0
8,2739,69,3250,0
25,2766,75,3262,0
7,2223,91,2738,0
26,2591,98,3097,0
24,3075,51,3592,0
12,2396,96,2890,0
6,2072,55,2519,0
2,614,97,1119,0
2,407,63,855,0
17,2328,51,2788,0
