25,884,65,1108,0
28,1003,65,1274,0
5,1112,76,1336,0
4,927,84,1203,0
3,1161,60,1531,0
19,244,91,438,0
13,1079,50,1337,0
11,97,85,432,0
17,984,84,1267,0
14,765,54,1093,0
17,596,90,964,0
8,751,64,1129,0
25,139,79,495,0
23,41,93,294,0
6,1434,50,1758,0
29,814,69,1162,0
2,641,66,929,0
20,431,84,756,0
7,1321,58,1532,0
25,479,69,767,0
11,285,61,574,0
3,869,75,1237,0
12,1409,92,1721,0
2,644,66,896,0
0,894,86,1088,0
24,410,79,620,0
22,253,94,499,0
12,102,96,392,0
18,698,94,904,0
7,1202,95,1535,0
26,1045,94,1287,0
21,24,83,289,0
10,375,52,740,0
1,295,86,564,0
12,1348,76,1546,0
0,1420,70,1777,0
8,1570,53,1798,0
1,1299,90,1581,0
17,1500,87,1866,0
29,564,72,865,0
12,224,87,560,0
0,172,63,458,0
19,1107,50,1323,0
4,285,72,640,0
22,1277,59,1496,0
26,1110,95,1363,0
22,1406,98,1751,0
12,1531,72,1845,0
12,287,64,534,0
4,877,66,1076,0
